Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
ALT-202700,Y,Sheffield,Member,Female,Snacks,1.92,3,0.29,6.05,17/05/2025,16:52:25,Cash,5.76,0.17,0.98,7.6
ALT-202701,X,Liverpool,Normal,Female,Bakery,3.52,5,0.88,18.48,15/02/2025,19:04:48,Mobile Wallet,17.6,0.11,1.94,7.0
ALT-202702,Z,Birmingham,Member,Male,Household,21.67,3,3.25,68.26,11/07/2025,17:45:06,Mobile Wallet,65.01,0.19,12.35,4.9
ALT-202703,Y,Sheffield,Normal,Male,Bakery,5.72,1,0.29,6.01,06/04/2025,11:36:30,Mobile Wallet,5.72,0.11,0.63,7.2
ALT-202704,X,Liverpool,Member,Male,Frozen Foods,16.15,7,5.65,118.7,15/05/2025,13:46:41,Debit Card,113.05,0.1,11.3,6.8
ALT-202705,X,Liverpool,Member,Male,Health & Wellness,8.97,1,0.45,9.42,08/02/2025,14:35:11,Mobile Wallet,8.97,0.24,2.15,7.1
ALT-202706,Y,Sheffield,Member,Female,Bakery,2.39,5,0.6,12.55,20/02/2025,18:35:11,Cash,11.95,0.11,1.31,5.1
ALT-202707,Z,Birmingham,Member,Male,Snacks,1.13,12,0.68,14.24,18/06/2025,15:26:02,Mobile Wallet,13.56,0.17,2.31,7.6
ALT-202708,Y,Sheffield,Normal,Male,Baby Products,7.76,5,1.94,40.74,24/06/2025,16:24:24,Debit Card,38.8,0.18,6.98,5.1
ALT-202709,Z,Birmingham,Normal,Male,Fresh Produce,11.88,4,2.38,49.9,09/12/2025,15:57:04,Debit Card,47.52,0.08,3.8,8.0
ALT-202710,X,Liverpool,Normal,Male,Health & Wellness,28.67,2,2.87,60.21,26/09/2025,11:11:46,Debit Card,57.34,0.24,13.76,5.5
ALT-202711,Y,Sheffield,Member,Female,Baby Products,17.97,3,2.7,56.61,13/01/2025,19:41:23,Credit Card,53.91,0.18,9.7,6.2
ALT-202712,Z,Birmingham,Normal,Male,Personal Care,25.21,7,8.82,185.29,13/12/2025,11:39:34,Debit Card,176.47,0.21,37.06,7.0
ALT-202713,Z,Birmingham,Member,Male,Frozen Foods,16.78,8,6.71,140.95,20/11/2025,14:02:56,Debit Card,134.24,0.1,13.42,5.1
ALT-202714,Z,Birmingham,Normal,Male,Snacks,4.52,13,2.94,61.7,25/09/2025,12:04:02,Debit Card,58.76,0.17,9.99,4.4
ALT-202715,Z,Birmingham,Member,Male,Baby Products,17.29,1,0.86,18.15,22/03/2025,11:29:59,Debit Card,17.29,0.18,3.11,8.4
ALT-202716,Y,Sheffield,Member,Female,Personal Care,11.29,3,1.69,35.56,13/11/2025,10:22:04,Debit Card,33.87,0.21,7.11,8.9
ALT-202717,Z,Birmingham,Member,Female,Personal Care,12.72,2,1.27,26.71,20/04/2025,21:08:27,Debit Card,25.44,0.21,5.34,8.2
ALT-202718,Z,Birmingham,Member,Male,Baby Products,15.37,11,8.45,177.52,18/02/2025,14:16:09,Debit Card,169.07,0.18,30.43,4.8
ALT-202719,Y,Sheffield,Member,Male,Personal Care,8.58,2,0.86,18.02,02/01/2025,13:50:52,Debit Card,17.16,0.21,3.6,5.8
ALT-202720,Y,Sheffield,Normal,Male,Frozen Foods,7.52,4,1.5,31.58,27/05/2025,18:30:05,Mobile Wallet,30.08,0.1,3.01,7.4
ALT-202721,Z,Birmingham,Normal,Male,Baby Products,7.39,2,0.74,15.52,23/10/2025,14:47:44,Credit Card,14.78,0.18,2.66,5.9
ALT-202722,Y,Sheffield,Member,Female,Personal Care,19.62,1,0.98,20.6,08/06/2025,13:07:18,Cash,19.62,0.21,4.12,5.4
ALT-202723,Z,Birmingham,Normal,Male,Household,4.4,11,2.42,50.82,07/05/2025,17:48:26,Debit Card,48.4,0.19,9.2,5.6
ALT-202724,X,Liverpool,Normal,Male,Fresh Produce,9.51,6,2.85,59.91,31/10/2025,14:24:09,Cash,57.06,0.08,4.56,5.5
ALT-202725,X,Liverpool,Normal,Male,Baby Products,15.71,10,7.86,164.96,29/01/2025,16:58:06,Debit Card,157.1,0.18,28.28,5.5
ALT-202726,X,Liverpool,Member,Female,Dairy & Eggs,2.68,1,0.13,2.81,21/05/2025,11:55:26,Debit Card,2.68,0.07,0.19,8.1
ALT-202727,X,Liverpool,Member,Female,Bakery,8.34,2,0.83,17.51,11/11/2025,17:00:17,Mobile Wallet,16.68,0.11,1.83,7.7
ALT-202728,Y,Sheffield,Member,Male,Health & Wellness,26.37,9,11.87,249.2,18/11/2025,14:42:02,Credit Card,237.33,0.24,56.96,9.3
ALT-202729,Y,Sheffield,Normal,Female,Bakery,2.36,5,0.59,12.39,25/06/2025,18:21:09,Cash,11.8,0.11,1.3,6.3
ALT-202730,X,Liverpool,Member,Female,Snacks,4.9,6,1.47,30.87,19/08/2025,09:19:35,Debit Card,29.4,0.17,5.0,5.3
ALT-202731,Z,Birmingham,Normal,Male,Snacks,3.62,4,0.72,15.2,24/07/2025,18:58:38,Credit Card,14.48,0.17,2.46,6.2
ALT-202732,Y,Sheffield,Member,Male,Snacks,3.64,6,1.09,22.93,05/11/2025,18:19:45,Debit Card,21.84,0.17,3.71,6.6
ALT-202733,X,Liverpool,Member,Male,Frozen Foods,13.69,1,0.68,14.37,02/05/2025,10:55:59,Mobile Wallet,13.69,0.1,1.37,9.3
ALT-202734,Z,Birmingham,Member,Male,Fresh Produce,9.64,5,2.41,50.61,04/04/2025,11:27:45,Debit Card,48.2,0.08,3.86,6.7
ALT-202735,Y,Sheffield,Normal,Male,Baby Products,30.94,6,9.28,194.92,03/03/2025,20:49:04,Debit Card,185.64,0.18,33.42,6.3
ALT-202736,Y,Sheffield,Normal,Female,Household,6.39,1,0.32,6.71,12/06/2025,18:43:50,Credit Card,6.39,0.19,1.21,6.5
ALT-202737,Y,Sheffield,Normal,Female,Frozen Foods,7.7,4,1.54,32.34,04/06/2025,14:33:40,Cash,30.8,0.1,3.08,5.9
ALT-202738,Y,Sheffield,Member,Male,Baby Products,5.99,9,2.7,56.61,26/06/2025,12:09:33,Debit Card,53.91,0.18,9.7,5.3
ALT-202739,Y,Sheffield,Normal,Male,Bakery,2.19,7,0.77,16.1,21/02/2025,17:41:57,Debit Card,15.33,0.11,1.69,5.4
ALT-202740,Z,Birmingham,Member,Female,Beverages,7.15,1,0.36,7.51,09/04/2025,12:00:54,Debit Card,7.15,0.13,0.93,5.8
ALT-202741,Z,Birmingham,Member,Male,Health & Wellness,7.12,1,0.36,7.48,03/01/2025,17:44:32,Credit Card,7.12,0.24,1.71,6.1
ALT-202742,Z,Birmingham,Normal,Male,Dairy & Eggs,5.99,1,0.3,6.29,20/01/2025,18:21:03,Mobile Wallet,5.99,0.07,0.42,4.9
ALT-202743,X,Liverpool,Member,Male,Baby Products,10.76,3,1.61,33.89,26/03/2025,09:11:35,Credit Card,32.28,0.18,5.81,7.4
ALT-202744,X,Liverpool,Normal,Male,Personal Care,15.43,9,6.94,145.81,02/06/2025,11:43:51,Cash,138.87,0.21,29.16,5.7
ALT-202745,Z,Birmingham,Normal,Female,Baby Products,40.24,1,2.01,42.25,16/09/2025,14:25:31,Credit Card,40.24,0.18,7.24,7.4
ALT-202746,Z,Birmingham,Normal,Male,Snacks,5.78,7,2.02,42.48,21/07/2025,15:57:38,Debit Card,40.46,0.17,6.88,6.6
ALT-202747,X,Liverpool,Member,Female,Health & Wellness,17.52,4,3.5,73.58,29/04/2025,17:25:39,Cash,70.08,0.24,16.82,6.1
ALT-202748,Y,Sheffield,Normal,Male,Beverages,1.45,1,0.07,1.52,28/08/2025,12:26:31,Debit Card,1.45,0.13,0.19,6.8
ALT-202749,Z,Birmingham,Member,Female,Household,18.22,4,3.64,76.52,08/10/2025,18:04:41,Mobile Wallet,72.88,0.19,13.85,6.2
ALT-202750,Z,Birmingham,Normal,Female,Bakery,2.63,7,0.92,19.33,03/09/2025,21:23:05,Credit Card,18.41,0.11,2.03,5.5
ALT-202751,X,Liverpool,Normal,Male,Household,18.02,1,0.9,18.92,04/10/2025,14:57:48,Credit Card,18.02,0.19,3.42,7.5
ALT-202752,Z,Birmingham,Normal,Male,Frozen Foods,7.54,10,3.77,79.17,19/01/2025,20:34:52,Credit Card,75.4,0.1,7.54,6.1
ALT-202753,Y,Sheffield,Normal,Female,Bakery,1.71,3,0.26,5.39,23/12/2025,21:52:03,Debit Card,5.13,0.11,0.56,6.7
ALT-202754,X,Liverpool,Normal,Male,Baby Products,22.02,6,6.61,138.73,26/12/2025,13:55:17,Credit Card,132.12,0.18,23.78,6.7
ALT-202755,Z,Birmingham,Normal,Female,Personal Care,12.24,9,5.51,115.67,10/04/2025,21:47:36,Credit Card,110.16,0.21,23.13,7.8
ALT-202756,X,Liverpool,Member,Female,Dairy & Eggs,2.49,2,0.25,5.23,23/09/2025,10:20:48,Debit Card,4.98,0.07,0.35,5.5
ALT-202757,Z,Birmingham,Member,Female,Health & Wellness,17.65,3,2.65,55.6,21/01/2025,08:47:47,Credit Card,52.95,0.24,12.71,6.5
ALT-202758,Y,Sheffield,Member,Male,Baby Products,23.51,1,1.18,24.69,14/02/2025,17:18:42,Debit Card,23.51,0.18,4.23,7.1
ALT-202759,Y,Sheffield,Normal,Male,Baby Products,21.74,5,5.44,114.14,20/08/2025,12:50:52,Cash,108.7,0.18,19.57,5.9
ALT-202760,X,Liverpool,Normal,Male,Baby Products,22.45,7,7.86,165.01,15/09/2025,17:06:23,Mobile Wallet,157.15,0.18,28.29,7.5
ALT-202761,Y,Sheffield,Member,Male,Household,14.69,6,4.41,92.55,30/08/2025,12:02:53,Credit Card,88.14,0.19,16.75,6.2
ALT-202762,Y,Sheffield,Normal,Male,Bakery,3.59,4,0.72,15.08,22/05/2025,08:35:34,Credit Card,14.36,0.11,1.58,6.3
ALT-202763,Z,Birmingham,Member,Male,Household,15.65,3,2.35,49.3,12/12/2025,14:47:06,Cash,46.95,0.19,8.92,4.8
ALT-202764,Z,Birmingham,Normal,Male,Dairy & Eggs,4.24,1,0.21,4.45,20/10/2025,15:05:59,Debit Card,4.24,0.07,0.3,5.1
ALT-202765,X,Liverpool,Normal,Female,Household,26.81,2,2.68,56.3,04/11/2025,16:54:17,Cash,53.62,0.19,10.19,4.5
ALT-202766,Z,Birmingham,Normal,Female,Baby Products,26.14,3,3.92,82.34,15/08/2025,18:10:33,Credit Card,78.42,0.18,14.12,5.7
ALT-202767,Z,Birmingham,Normal,Male,Frozen Foods,7.52,2,0.75,15.79,30/10/2025,11:57:07,Debit Card,15.04,0.1,1.5,6.2
ALT-202768,X,Liverpool,Member,Female,Dairy & Eggs,1.43,5,0.36,7.51,01/03/2025,19:24:16,Debit Card,7.15,0.07,0.5,6.6
ALT-202769,X,Liverpool,Normal,Female,Snacks,2.92,3,0.44,9.2,12/01/2025,13:52:59,Credit Card,8.76,0.17,1.49,6.4
ALT-202770,Z,Birmingham,Normal,Male,Fresh Produce,6.91,7,2.42,50.79,28/09/2025,21:25:28,Debit Card,48.37,0.08,3.87,6.1
ALT-202771,X,Liverpool,Member,Male,Fresh Produce,8.94,2,0.89,18.77,18/12/2025,13:12:32,Credit Card,17.88,0.08,1.43,8.2
ALT-202772,Y,Sheffield,Member,Female,Baby Products,31.12,2,3.11,65.35,27/10/2025,13:14:49,Mobile Wallet,62.24,0.18,11.2,6.3
ALT-202773,X,Liverpool,Member,Female,Frozen Foods,9.36,4,1.87,39.31,24/08/2025,13:11:52,Mobile Wallet,37.44,0.1,3.74,7.5
ALT-202774,X,Liverpool,Member,Male,Household,12.89,9,5.8,121.81,22/02/2025,16:20:03,Mobile Wallet,116.01,0.19,22.04,5.6
ALT-202775,X,Liverpool,Member,Female,Fresh Produce,6.49,11,3.57,74.96,21/02/2025,19:54:42,Cash,71.39,0.08,5.71,6.7
ALT-202776,X,Liverpool,Normal,Female,Beverages,3.58,2,0.36,7.52,01/10/2025,17:22:56,Cash,7.16,0.13,0.93,6.1
ALT-202777,Z,Birmingham,Normal,Female,Frozen Foods,8.24,3,1.24,25.96,18/08/2025,11:53:25,Debit Card,24.72,0.1,2.47,7.6
ALT-202778,Z,Birmingham,Normal,Male,Health & Wellness,30.82,4,6.16,129.44,09/11/2025,16:53:44,Mobile Wallet,123.28,0.24,29.59,7.2
ALT-202779,X,Liverpool,Member,Male,Bakery,6.23,1,0.31,6.54,31/01/2025,14:03:32,Debit Card,6.23,0.11,0.69,6.7
ALT-202780,Y,Sheffield,Member,Female,Frozen Foods,17.29,2,1.73,36.31,12/07/2025,19:29:49,Debit Card,34.58,0.1,3.46,5.7
ALT-202781,X,Liverpool,Normal,Male,Frozen Foods,6.4,5,1.6,33.6,16/06/2025,11:44:33,Cash,32.0,0.1,3.2,6.7
ALT-202782,Y,Sheffield,Normal,Female,Health & Wellness,26.81,2,2.68,56.3,25/11/2025,17:38:51,Credit Card,53.62,0.24,12.87,6.3
ALT-202783,X,Liverpool,Normal,Male,Fresh Produce,1.61,8,0.64,13.52,22/09/2025,15:24:24,Credit Card,12.88,0.08,1.03,4.9
ALT-202784,Z,Birmingham,Member,Male,Dairy & Eggs,8.37,6,2.51,52.73,05/11/2025,15:47:46,Debit Card,50.22,0.07,3.52,7.5
ALT-202785,X,Liverpool,Member,Male,Household,15.19,1,0.76,15.95,30/05/2025,16:48:23,Debit Card,15.19,0.19,2.89,6.4
ALT-202786,X,Liverpool,Normal,Female,Snacks,3.83,7,1.34,28.15,12/01/2025,13:09:02,Debit Card,26.81,0.17,4.56,6.1
ALT-202787,Z,Birmingham,Normal,Male,Baby Products,5.08,3,0.76,16.0,18/04/2025,15:44:26,Debit Card,15.24,0.18,2.74,5.3
ALT-202788,Z,Birmingham,Member,Male,Personal Care,19.24,4,3.85,80.81,24/03/2025,16:48:27,Debit Card,76.96,0.21,16.16,7.1
ALT-202789,Z,Birmingham,Normal,Female,Fresh Produce,5.86,8,2.34,49.22,12/12/2025,20:55:55,Debit Card,46.88,0.08,3.75,7.5
ALT-202790,X,Liverpool,Member,Male,Dairy & Eggs,7.49,4,1.5,31.46,23/08/2025,21:42:08,Debit Card,29.96,0.07,2.1,6.1
ALT-202791,X,Liverpool,Normal,Male,Fresh Produce,3.12,6,0.94,19.66,17/06/2025,14:58:34,Credit Card,18.72,0.08,1.5,8.9
ALT-202792,Z,Birmingham,Member,Female,Frozen Foods,17.61,6,5.28,110.94,25/11/2025,17:17:41,Cash,105.66,0.1,10.57,6.3
ALT-202793,Y,Sheffield,Member,Female,Snacks,1.08,11,0.59,12.47,03/04/2025,17:19:08,Mobile Wallet,11.88,0.17,2.02,7.3
ALT-202794,Y,Sheffield,Member,Female,Dairy & Eggs,6.84,2,0.68,14.36,18/04/2025,19:03:14,Credit Card,13.68,0.07,0.96,5.9
ALT-202795,Z,Birmingham,Normal,Female,Baby Products,39.23,2,3.92,82.38,24/03/2025,14:47:31,Credit Card,78.46,0.18,14.12,8.4
ALT-202796,Z,Birmingham,Normal,Male,Personal Care,25.7,5,6.43,134.93,26/03/2025,11:25:57,Cash,128.5,0.21,26.98,7.9
ALT-202797,X,Liverpool,Member,Male,Personal Care,21.92,5,5.48,115.08,01/10/2025,21:42:40,Credit Card,109.6,0.21,23.02,7.2
ALT-202798,Z,Birmingham,Normal,Male,Dairy & Eggs,2.2,5,0.55,11.55,12/12/2025,18:37:22,Mobile Wallet,11.0,0.07,0.77,4.2
ALT-202799,Y,Sheffield,Member,Male,Personal Care,2.98,9,1.34,28.16,23/01/2025,11:22:55,Debit Card,26.82,0.21,5.63,6.5
ALT-202800,Y,Sheffield,Member,Female,Beverages,11.83,4,2.37,49.69,07/11/2025,19:28:59,Credit Card,47.32,0.13,6.15,5.9
ALT-202801,X,Liverpool,Normal,Male,Baby Products,27.21,4,5.44,114.28,15/02/2025,17:54:09,Debit Card,108.84,0.18,19.59,6.6
ALT-202802,Y,Sheffield,Member,Male,Household,10.91,1,0.55,11.46,21/11/2025,16:56:20,Cash,10.91,0.19,2.07,6.8
ALT-202803,Y,Sheffield,Member,Female,Fresh Produce,5.83,5,1.46,30.61,13/05/2025,16:42:40,Cash,29.15,0.08,2.33,9.0
ALT-202804,X,Liverpool,Normal,Female,Household,18.07,10,9.04,189.74,04/02/2025,16:12:32,Debit Card,180.7,0.19,34.33,6.6
ALT-202805,Z,Birmingham,Member,Male,Dairy & Eggs,4.38,12,2.63,55.19,19/04/2025,15:30:21,Debit Card,52.56,0.07,3.68,6.6
ALT-202806,X,Liverpool,Member,Male,Personal Care,17.72,4,3.54,74.42,29/12/2025,11:36:45,Credit Card,70.88,0.21,14.88,5.1
ALT-202807,X,Liverpool,Member,Female,Health & Wellness,12.25,2,1.23,25.73,25/10/2025,11:14:07,Debit Card,24.5,0.24,5.88,6.6
ALT-202808,Z,Birmingham,Normal,Male,Health & Wellness,36.71,10,18.36,385.46,19/12/2025,20:49:05,Debit Card,367.1,0.24,88.1,6.5
ALT-202809,Z,Birmingham,Member,Male,Bakery,10.07,1,0.5,10.57,09/05/2025,12:37:03,Cash,10.07,0.11,1.11,6.9
ALT-202810,Y,Sheffield,Member,Female,Frozen Foods,17.18,11,9.45,198.43,14/12/2025,12:50:19,Debit Card,188.98,0.1,18.9,6.0
ALT-202811,Z,Birmingham,Member,Female,Dairy & Eggs,3.44,3,0.52,10.84,19/06/2025,18:28:12,Cash,10.32,0.07,0.72,7.1
ALT-202812,Y,Sheffield,Normal,Male,Fresh Produce,6.87,1,0.34,7.21,21/07/2025,18:15:08,Cash,6.87,0.08,0.55,6.9
ALT-202813,X,Liverpool,Member,Female,Fresh Produce,3.39,4,0.68,14.24,29/05/2025,14:31:42,Debit Card,13.56,0.08,1.08,8.3
ALT-202814,Z,Birmingham,Normal,Male,Beverages,11.4,5,2.85,59.85,09/01/2025,15:22:04,Credit Card,57.0,0.13,7.41,5.3
ALT-202815,Z,Birmingham,Normal,Male,Snacks,0.66,11,0.36,7.62,17/05/2025,20:54:37,Credit Card,7.26,0.17,1.23,7.9
ALT-202816,X,Liverpool,Member,Male,Dairy & Eggs,3.83,6,1.15,24.13,19/09/2025,15:07:10,Credit Card,22.98,0.07,1.61,7.9
ALT-202817,X,Liverpool,Member,Male,Frozen Foods,3.46,1,0.17,3.63,14/07/2025,13:09:23,Debit Card,3.46,0.1,0.35,7.5
ALT-202818,Y,Sheffield,Normal,Female,Snacks,4.34,4,0.87,18.23,30/01/2025,16:08:28,Credit Card,17.36,0.17,2.95,7.1
ALT-202819,Y,Sheffield,Member,Male,Frozen Foods,8.81,2,0.88,18.5,11/03/2025,12:34:55,Debit Card,17.62,0.1,1.76,7.8
ALT-202820,Z,Birmingham,Member,Female,Beverages,6.53,5,1.63,34.28,21/04/2025,14:04:50,Debit Card,32.65,0.13,4.24,8.1
ALT-202821,Y,Sheffield,Member,Male,Bakery,4.65,8,1.86,39.06,25/05/2025,16:44:48,Credit Card,37.2,0.11,4.09,7.5
ALT-202822,Y,Sheffield,Member,Female,Bakery,1.48,4,0.3,6.22,27/11/2025,16:07:39,Mobile Wallet,5.92,0.11,0.65,6.8
ALT-202823,Y,Sheffield,Member,Male,Bakery,4.32,3,0.65,13.61,22/07/2025,11:58:34,Credit Card,12.96,0.11,1.43,8.2
ALT-202824,Z,Birmingham,Normal,Male,Bakery,6.8,10,3.4,71.4,04/02/2025,21:23:33,Mobile Wallet,68.0,0.11,7.48,7.1
ALT-202825,Y,Sheffield,Normal,Female,Household,13.71,1,0.69,14.4,07/11/2025,12:36:17,Credit Card,13.71,0.19,2.6,5.2
ALT-202826,Z,Birmingham,Normal,Male,Beverages,7.93,13,5.15,108.24,27/08/2025,14:48:47,Credit Card,103.09,0.13,13.4,4.8
ALT-202827,Y,Sheffield,Normal,Male,Snacks,3.09,1,0.15,3.24,21/02/2025,15:13:45,Credit Card,3.09,0.17,0.53,5.8
ALT-202828,Z,Birmingham,Normal,Female,Personal Care,3.29,9,1.48,31.09,22/12/2025,13:33:40,Debit Card,29.61,0.21,6.22,4.9
ALT-202829,Z,Birmingham,Member,Female,Beverages,8.15,10,4.08,85.58,01/03/2025,14:35:11,Debit Card,81.5,0.13,10.6,6.0
ALT-202830,Z,Birmingham,Normal,Female,Health & Wellness,9.95,1,0.5,10.45,08/12/2025,20:10:09,Mobile Wallet,9.95,0.24,2.39,5.9
ALT-202831,X,Liverpool,Member,Female,Snacks,1.6,7,0.56,11.76,11/03/2025,12:41:43,Debit Card,11.2,0.17,1.9,6.1
ALT-202832,Y,Sheffield,Member,Female,Personal Care,18.32,1,0.92,19.24,01/12/2025,10:46:52,Mobile Wallet,18.32,0.21,3.85,6.8
ALT-202833,Y,Sheffield,Member,Female,Snacks,4.94,2,0.49,10.37,22/12/2025,17:41:34,Mobile Wallet,9.88,0.17,1.68,6.5
ALT-202834,Y,Sheffield,Member,Male,Frozen Foods,16.55,3,2.48,52.13,03/05/2025,14:39:20,Mobile Wallet,49.65,0.1,4.96,7.4
ALT-202835,Y,Sheffield,Member,Male,Baby Products,19.94,3,2.99,62.81,11/11/2025,09:24:26,Credit Card,59.82,0.18,10.77,6.0
ALT-202836,Z,Birmingham,Normal,Male,Baby Products,38.29,4,7.66,160.82,29/09/2025,17:31:00,Credit Card,153.16,0.18,27.57,8.1
ALT-202837,Z,Birmingham,Member,Female,Fresh Produce,10.21,5,2.55,53.6,17/10/2025,17:06:53,Credit Card,51.05,0.08,4.08,5.5
ALT-202838,Z,Birmingham,Normal,Female,Fresh Produce,3.75,8,1.5,31.5,07/02/2025,14:09:08,Debit Card,30.0,0.08,2.4,7.4
ALT-202839,Z,Birmingham,Member,Male,Snacks,5.86,2,0.59,12.31,20/01/2025,18:04:22,Credit Card,11.72,0.17,1.99,8.4
ALT-202840,Z,Birmingham,Normal,Male,Household,5.45,2,0.55,11.45,31/08/2025,13:50:20,Cash,10.9,0.19,2.07,7.2
ALT-202841,Z,Birmingham,Normal,Male,Fresh Produce,10.58,3,1.59,33.33,02/01/2025,16:58:32,Mobile Wallet,31.74,0.08,2.54,7.9
ALT-202842,Y,Sheffield,Member,Female,Beverages,6.22,4,1.24,26.12,01/09/2025,10:03:24,Mobile Wallet,24.88,0.13,3.23,6.9
ALT-202843,Z,Birmingham,Member,Female,Snacks,2.54,7,0.89,18.67,09/08/2025,12:05:15,Debit Card,17.78,0.17,3.02,6.7
ALT-202844,X,Liverpool,Member,Female,Frozen Foods,3.17,9,1.43,29.96,18/01/2025,21:18:49,Credit Card,28.53,0.1,2.85,5.9
ALT-202845,X,Liverpool,Normal,Female,Dairy & Eggs,2.5,3,0.38,7.88,12/06/2025,13:42:50,Credit Card,7.5,0.07,0.53,6.8
ALT-202846,X,Liverpool,Normal,Female,Health & Wellness,14.95,6,4.49,94.19,05/04/2025,16:09:27,Credit Card,89.7,0.24,21.53,7.0
ALT-202847,Z,Birmingham,Member,Female,Frozen Foods,2.78,3,0.42,8.76,08/09/2025,16:30:29,Debit Card,8.34,0.1,0.83,8.9
ALT-202848,Y,Sheffield,Normal,Male,Bakery,8.33,1,0.42,8.75,29/09/2025,16:36:24,Debit Card,8.33,0.11,0.92,5.3
ALT-202849,X,Liverpool,Member,Male,Dairy & Eggs,5.93,12,3.56,74.72,06/10/2025,08:18:24,Credit Card,71.16,0.07,4.98,5.8
ALT-202850,Y,Sheffield,Member,Female,Household,7.55,7,2.64,55.49,13/04/2025,10:19:00,Credit Card,52.85,0.19,10.04,6.8
ALT-202851,X,Liverpool,Normal,Female,Snacks,3.88,8,1.55,32.59,04/10/2025,14:12:29,Debit Card,31.04,0.17,5.28,6.4
ALT-202852,Z,Birmingham,Normal,Female,Dairy & Eggs,4.14,5,1.03,21.73,13/01/2025,14:30:35,Credit Card,20.7,0.07,1.45,6.1
ALT-202853,Y,Sheffield,Normal,Male,Bakery,6.6,1,0.33,6.93,02/01/2025,12:08:43,Debit Card,6.6,0.11,0.73,5.2
ALT-202854,Y,Sheffield,Member,Male,Health & Wellness,30.81,5,7.7,161.75,01/12/2025,11:30:33,Mobile Wallet,154.05,0.24,36.97,7.5
ALT-202855,Y,Sheffield,Normal,Female,Fresh Produce,3.97,5,0.99,20.84,29/03/2025,15:10:12,Mobile Wallet,19.85,0.08,1.59,7.2
ALT-202856,Y,Sheffield,Member,Female,Frozen Foods,14.82,3,2.22,46.68,14/05/2025,14:23:03,Credit Card,44.46,0.1,4.45,6.1
ALT-202857,Z,Birmingham,Normal,Male,Personal Care,20.59,7,7.21,151.34,29/01/2025,15:53:46,Mobile Wallet,144.13,0.21,30.27,5.2
ALT-202858,Z,Birmingham,Normal,Male,Frozen Foods,11.1,10,5.55,116.55,27/06/2025,18:20:07,Credit Card,111.0,0.1,11.1,6.5
ALT-202859,Y,Sheffield,Member,Female,Dairy & Eggs,3.31,8,1.32,27.8,04/06/2025,17:26:40,Credit Card,26.48,0.07,1.85,6.1
ALT-202860,Y,Sheffield,Normal,Female,Personal Care,12.25,2,1.23,25.73,23/04/2025,13:45:56,Debit Card,24.5,0.21,5.14,5.8
ALT-202861,Z,Birmingham,Member,Male,Personal Care,29.9,12,17.94,376.74,08/12/2025,11:22:25,Cash,358.8,0.21,75.35,8.8
ALT-202862,Y,Sheffield,Member,Male,Dairy & Eggs,5.74,5,1.44,30.14,07/06/2025,11:59:04,Credit Card,28.7,0.07,2.01,7.1
ALT-202863,X,Liverpool,Normal,Male,Household,7.74,6,2.32,48.76,17/08/2025,13:59:49,Credit Card,46.44,0.19,8.82,5.5
ALT-202864,Y,Sheffield,Normal,Female,Household,16.26,2,1.63,34.15,18/05/2025,15:39:08,Credit Card,32.52,0.19,6.18,8.2
ALT-202865,Z,Birmingham,Normal,Female,Beverages,11.54,2,1.15,24.23,29/01/2025,08:06:14,Credit Card,23.08,0.13,3.0,6.4
ALT-202866,Z,Birmingham,Normal,Female,Health & Wellness,10.38,4,2.08,43.6,13/03/2025,11:01:49,Mobile Wallet,41.52,0.24,9.96,6.6
ALT-202867,Y,Sheffield,Member,Male,Household,14.88,11,8.18,171.86,15/09/2025,15:49:51,Mobile Wallet,163.68,0.19,31.1,6.5
ALT-202868,Y,Sheffield,Member,Male,Health & Wellness,28.96,2,2.9,60.82,11/05/2025,14:19:32,Debit Card,57.92,0.24,13.9,6.1
ALT-202869,X,Liverpool,Member,Male,Bakery,7.37,7,2.58,54.17,20/06/2025,20:42:39,Mobile Wallet,51.59,0.11,5.67,5.6
ALT-202870,Y,Sheffield,Normal,Female,Dairy & Eggs,4.19,6,1.26,26.4,28/02/2025,13:23:23,Debit Card,25.14,0.07,1.76,5.4
ALT-202871,X,Liverpool,Member,Female,Household,7.47,11,4.11,86.28,02/10/2025,17:43:08,Credit Card,82.17,0.19,15.61,5.7
ALT-202872,X,Liverpool,Normal,Male,Bakery,1.42,5,0.35,7.45,30/08/2025,13:31:57,Credit Card,7.1,0.11,0.78,4.6
ALT-202873,Y,Sheffield,Member,Female,Baby Products,11.38,4,2.28,47.8,05/07/2025,11:12:50,Mobile Wallet,45.52,0.18,8.19,7.1
ALT-202874,Z,Birmingham,Normal,Female,Health & Wellness,27.33,3,4.1,86.09,09/01/2025,13:26:29,Mobile Wallet,81.99,0.24,19.68,5.3
ALT-202875,X,Liverpool,Member,Male,Health & Wellness,20.58,1,1.03,21.61,17/06/2025,18:40:50,Mobile Wallet,20.58,0.24,4.94,6.5
ALT-202876,X,Liverpool,Member,Female,Dairy & Eggs,3.7,6,1.11,23.31,25/04/2025,10:37:30,Debit Card,22.2,0.07,1.55,5.8
ALT-202877,Z,Birmingham,Normal,Male,Baby Products,14.78,1,0.74,15.52,27/07/2025,09:49:56,Mobile Wallet,14.78,0.18,2.66,4.6
