Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
INV-102750,D,Bradford,Normal,Female,Snacks,1.16,5,0.29,6.09,20/11/2025,12:15:48,Debit Card,5.8,0.15,0.87,5.3
INV-102751,C,Leeds,Normal,Female,Personal Care,17.55,3,2.63,55.28,16/01/2025,13:00:08,Debit Card,52.65,0.2,10.53,6.2
INV-102752,B,Salford,Member,Female,Personal Care,20.7,7,7.25,152.15,26/05/2025,13:53:52,Credit Card,144.9,0.2,28.98,7.1
INV-102753,B,Salford,Normal,Female,Baby Products,35.59,3,5.34,112.11,15/05/2025,12:00:56,Cash,106.77,0.16,17.08,6.8
INV-102754,B,Salford,Normal,Male,Bakery,3.97,6,1.19,25.01,11/10/2025,12:47:23,Debit Card,23.82,0.1,2.38,4.9
INV-102755,B,Salford,Member,Female,Beverages,9.73,3,1.46,30.65,11/04/2025,14:47:48,Debit Card,29.19,0.12,3.5,5.7
INV-102756,A,Manchester,Normal,Female,Health & Wellness,24.48,1,1.22,25.7,15/05/2025,21:19:57,Debit Card,24.48,0.22,5.39,8.1
INV-102757,A,Manchester,Member,Female,Dairy & Eggs,5.1,12,3.06,64.26,13/12/2025,17:00:35,Credit Card,61.2,0.08,4.9,6.5
INV-102758,B,Salford,Member,Male,Beverages,12.82,9,5.77,121.15,02/12/2025,13:52:12,Cash,115.38,0.12,13.85,6.8
INV-102759,A,Manchester,Member,Male,Personal Care,24.05,2,2.41,50.51,18/04/2025,19:31:28,Mobile Wallet,48.1,0.2,9.62,7.9
INV-102760,C,Leeds,Member,Male,Snacks,3.97,4,0.79,16.67,03/05/2025,10:42:57,Debit Card,15.88,0.15,2.38,6.6
INV-102761,C,Leeds,Normal,Male,Health & Wellness,35.52,9,15.98,335.66,05/12/2025,18:39:06,Mobile Wallet,319.68,0.22,70.33,6.2
INV-102762,B,Salford,Member,Male,Dairy & Eggs,4.7,5,1.18,24.68,31/12/2025,15:12:58,Debit Card,23.5,0.08,1.88,6.5
INV-102763,A,Manchester,Normal,Female,Personal Care,16.88,1,0.84,17.72,15/03/2025,16:40:41,Mobile Wallet,16.88,0.2,3.38,6.3
INV-102764,B,Salford,Normal,Female,Dairy & Eggs,7.15,8,2.86,60.06,09/04/2025,10:18:12,Debit Card,57.2,0.08,4.58,6.4
INV-102765,D,Bradford,Member,Male,Fresh Produce,11.39,1,0.57,11.96,12/06/2025,15:21:47,Cash,11.39,0.09,1.03,7.8
INV-102766,D,Bradford,Member,Female,Bakery,4.34,9,1.95,41.01,24/01/2025,21:05:42,Cash,39.06,0.1,3.91,5.2
INV-102767,B,Salford,Member,Male,Frozen Foods,12.35,6,3.71,77.81,18/03/2025,16:06:32,Cash,74.1,0.11,8.15,7.2
INV-102768,C,Leeds,Member,Female,Baby Products,34.69,4,6.94,145.7,28/01/2025,17:18:24,Credit Card,138.76,0.16,22.2,6.1
INV-102769,C,Leeds,Member,Female,Bakery,9.27,5,2.32,48.67,18/09/2025,09:08:12,Cash,46.35,0.1,4.64,6.6
INV-102770,D,Bradford,Normal,Female,Snacks,5.68,6,1.7,35.78,11/02/2025,13:09:08,Debit Card,34.08,0.15,5.11,5.0
INV-102771,D,Bradford,Normal,Female,Personal Care,17.75,13,11.54,242.29,27/03/2025,19:41:32,Credit Card,230.75,0.2,46.15,5.1
INV-102772,D,Bradford,Member,Male,Health & Wellness,25.3,9,11.38,239.08,13/09/2025,12:36:15,Credit Card,227.7,0.22,50.09,7.5
INV-102773,D,Bradford,Member,Female,Baby Products,35.26,3,5.29,111.07,14/06/2025,17:10:39,Credit Card,105.78,0.16,16.92,6.0
INV-102774,C,Leeds,Member,Male,Household,21.0,5,5.25,110.25,11/09/2025,18:27:51,Mobile Wallet,105.0,0.18,18.9,8.3
INV-102775,D,Bradford,Member,Male,Beverages,13.71,7,4.8,100.77,25/10/2025,19:03:51,Mobile Wallet,95.97,0.12,11.52,5.4
INV-102776,D,Bradford,Normal,Female,Bakery,6.74,2,0.67,14.15,17/04/2025,14:37:23,Debit Card,13.48,0.1,1.35,6.7
INV-102777,B,Salford,Normal,Female,Snacks,2.72,10,1.36,28.56,20/08/2025,17:43:17,Debit Card,27.2,0.15,4.08,6.1
INV-102778,B,Salford,Normal,Male,Household,7.07,6,2.12,44.54,22/04/2025,11:43:17,Credit Card,42.42,0.18,7.64,6.0
INV-102779,C,Leeds,Normal,Male,Frozen Foods,12.19,7,4.27,89.6,13/07/2025,12:26:25,Debit Card,85.33,0.11,9.39,5.6
INV-102780,B,Salford,Member,Male,Baby Products,15.69,1,0.78,16.47,11/05/2025,14:07:29,Debit Card,15.69,0.16,2.51,6.1
INV-102781,A,Manchester,Normal,Female,Household,11.72,1,0.59,12.31,13/02/2025,14:18:12,Credit Card,11.72,0.18,2.11,7.4
INV-102782,C,Leeds,Member,Male,Fresh Produce,2.88,1,0.14,3.02,23/09/2025,16:26:25,Debit Card,2.88,0.09,0.26,8.0
INV-102783,C,Leeds,Normal,Female,Household,16.52,3,2.48,52.04,26/10/2025,20:42:29,Debit Card,49.56,0.18,8.92,4.0
INV-102784,A,Manchester,Normal,Male,Household,12.07,8,4.83,101.39,20/09/2025,19:40:51,Mobile Wallet,96.56,0.18,17.38,8.7
INV-102785,C,Leeds,Member,Male,Bakery,10.33,3,1.55,32.54,19/08/2025,18:34:25,Debit Card,30.99,0.1,3.1,6.0
INV-102786,D,Bradford,Normal,Male,Frozen Foods,11.98,5,3.0,62.9,29/07/2025,19:37:35,Credit Card,59.9,0.11,6.59,6.8
INV-102787,C,Leeds,Member,Male,Frozen Foods,16.11,5,4.03,84.58,12/06/2025,13:12:39,Debit Card,80.55,0.11,8.86,7.4
INV-102788,C,Leeds,Normal,Male,Bakery,4.16,3,0.62,13.1,13/01/2025,20:28:02,Credit Card,12.48,0.1,1.25,5.3
INV-102789,B,Salford,Normal,Male,Frozen Foods,8.86,3,1.33,27.91,30/04/2025,17:10:53,Credit Card,26.58,0.11,2.92,7.2
INV-102790,C,Leeds,Member,Female,Frozen Foods,10.08,13,6.55,137.59,03/07/2025,12:46:23,Debit Card,131.04,0.11,14.41,7.4
INV-102791,A,Manchester,Normal,Male,Baby Products,42.28,2,4.23,88.79,14/09/2025,16:35:12,Debit Card,84.56,0.16,13.53,7.5
INV-102792,A,Manchester,Normal,Male,Health & Wellness,3.74,1,0.19,3.93,27/04/2025,16:49:41,Credit Card,3.74,0.22,0.82,7.3
INV-102793,A,Manchester,Member,Female,Fresh Produce,10.9,2,1.09,22.89,06/02/2025,13:18:23,Debit Card,21.8,0.09,1.96,8.7
INV-102794,C,Leeds,Normal,Female,Personal Care,4.08,8,1.63,34.27,07/10/2025,16:04:36,Cash,32.64,0.2,6.53,5.8
INV-102795,B,Salford,Member,Male,Baby Products,33.73,12,20.24,425.0,11/04/2025,14:06:57,Mobile Wallet,404.76,0.16,64.76,6.1
INV-102796,C,Leeds,Normal,Male,Household,8.96,1,0.45,9.41,04/06/2025,16:12:36,Credit Card,8.96,0.18,1.61,7.3
INV-102797,C,Leeds,Member,Female,Fresh Produce,6.68,4,1.34,28.06,28/12/2025,18:50:01,Mobile Wallet,26.72,0.09,2.4,5.6
INV-102798,B,Salford,Member,Male,Frozen Foods,4.69,3,0.7,14.77,05/01/2025,17:34:33,Credit Card,14.07,0.11,1.55,8.1
INV-102799,C,Leeds,Normal,Male,Dairy & Eggs,7.45,2,0.75,15.65,27/06/2025,21:02:16,Credit Card,14.9,0.08,1.19,6.9
INV-102800,D,Bradford,Member,Male,Snacks,0.74,5,0.19,3.89,24/10/2025,13:13:26,Debit Card,3.7,0.15,0.56,7.8
INV-102801,A,Manchester,Member,Male,Bakery,9.98,2,1.0,20.96,01/12/2025,20:23:39,Credit Card,19.96,0.1,2.0,4.9
INV-102802,B,Salford,Member,Male,Dairy & Eggs,4.35,7,1.52,31.97,27/04/2025,18:01:15,Mobile Wallet,30.45,0.08,2.44,8.4
INV-102803,B,Salford,Member,Female,Health & Wellness,8.05,3,1.21,25.36,31/08/2025,14:29:39,Debit Card,24.15,0.22,5.31,6.5
INV-102804,B,Salford,Normal,Male,Dairy & Eggs,3.82,2,0.38,8.02,25/08/2025,12:22:10,Credit Card,7.64,0.08,0.61,5.5
INV-102805,C,Leeds,Member,Female,Beverages,1.67,10,0.83,17.53,10/06/2025,11:54:41,Mobile Wallet,16.7,0.12,2.0,6.2
INV-102806,B,Salford,Member,Male,Dairy & Eggs,3.87,1,0.19,4.06,24/12/2025,11:02:54,Credit Card,3.87,0.08,0.31,7.9
INV-102807,D,Bradford,Member,Female,Baby Products,24.14,1,1.21,25.35,13/08/2025,19:44:55,Cash,24.14,0.16,3.86,7.5
INV-102808,D,Bradford,Member,Female,Dairy & Eggs,3.95,3,0.59,12.44,11/07/2025,14:24:08,Cash,11.85,0.08,0.95,7.5
INV-102809,B,Salford,Normal,Female,Household,21.81,8,8.72,183.2,06/06/2025,21:09:39,Debit Card,174.48,0.18,31.41,6.3
INV-102810,A,Manchester,Member,Male,Health & Wellness,27.65,6,8.29,174.19,04/12/2025,19:55:08,Mobile Wallet,165.9,0.22,36.5,7.0
INV-102811,C,Leeds,Member,Male,Dairy & Eggs,5.27,11,2.9,60.87,26/04/2025,11:26:23,Mobile Wallet,57.97,0.08,4.64,7.8
INV-102812,D,Bradford,Member,Male,Baby Products,38.84,4,7.77,163.13,18/12/2025,18:50:08,Credit Card,155.36,0.16,24.86,6.0
INV-102813,D,Bradford,Member,Male,Beverages,5.79,5,1.45,30.4,16/06/2025,15:37:48,Debit Card,28.95,0.12,3.47,6.6
INV-102814,A,Manchester,Normal,Female,Bakery,2.99,6,0.9,18.84,13/03/2025,12:07:02,Mobile Wallet,17.94,0.1,1.79,6.3
INV-102815,B,Salford,Normal,Male,Beverages,12.33,6,3.7,77.68,18/10/2025,20:48:39,Debit Card,73.98,0.12,8.88,6.6
INV-102816,D,Bradford,Member,Male,Bakery,3.56,7,1.25,26.17,15/04/2025,11:38:42,Credit Card,24.92,0.1,2.49,4.2
INV-102817,D,Bradford,Normal,Female,Frozen Foods,10.79,1,0.54,11.33,01/10/2025,16:09:04,Debit Card,10.79,0.11,1.19,4.5
INV-102818,D,Bradford,Normal,Female,Health & Wellness,7.43,10,3.71,78.01,01/09/2025,19:53:08,Debit Card,74.3,0.22,16.35,7.3
INV-102819,A,Manchester,Member,Male,Snacks,5.77,2,0.58,12.12,19/10/2025,12:34:52,Debit Card,11.54,0.15,1.73,7.5
INV-102820,D,Bradford,Member,Male,Fresh Produce,7.2,8,2.88,60.48,17/02/2025,13:39:53,Mobile Wallet,57.6,0.09,5.18,6.5
INV-102821,B,Salford,Member,Female,Frozen Foods,3.63,3,0.54,11.43,12/12/2025,18:00:18,Credit Card,10.89,0.11,1.2,5.3
INV-102822,B,Salford,Member,Female,Household,6.05,5,1.51,31.76,19/12/2025,11:10:14,Credit Card,30.25,0.18,5.44,6.2
INV-102823,D,Bradford,Member,Female,Household,14.12,3,2.12,44.48,06/04/2025,16:12:07,Debit Card,42.36,0.18,7.62,6.6
INV-102824,B,Salford,Normal,Female,Dairy & Eggs,5.95,1,0.3,6.25,17/07/2025,18:45:15,Debit Card,5.95,0.08,0.48,7.6
INV-102825,C,Leeds,Member,Female,Bakery,8.65,10,4.33,90.83,30/04/2025,11:28:49,Debit Card,86.5,0.1,8.65,8.2
INV-102826,C,Leeds,Member,Female,Frozen Foods,14.85,2,1.49,31.19,21/08/2025,13:25:55,Debit Card,29.7,0.11,3.27,6.9
INV-102827,A,Manchester,Normal,Male,Fresh Produce,8.68,10,4.34,91.14,23/09/2025,12:56:05,Mobile Wallet,86.8,0.09,7.81,5.4
INV-102828,A,Manchester,Member,Female,Beverages,8.27,8,3.31,69.47,17/06/2025,13:27:03,Mobile Wallet,66.16,0.12,7.94,7.6
INV-102829,D,Bradford,Member,Male,Health & Wellness,32.51,10,16.26,341.36,22/03/2025,17:59:12,Credit Card,325.1,0.22,71.52,7.0
INV-102830,A,Manchester,Normal,Female,Baby Products,15.77,2,1.58,33.12,02/10/2025,11:52:56,Credit Card,31.54,0.16,5.05,6.6
INV-102831,D,Bradford,Normal,Male,Snacks,5.26,4,1.05,22.09,05/02/2025,16:34:46,Credit Card,21.04,0.15,3.16,8.9
INV-102832,D,Bradford,Normal,Female,Personal Care,10.82,3,1.62,34.08,08/03/2025,13:59:56,Debit Card,32.46,0.2,6.49,7.5
INV-102833,B,Salford,Normal,Male,Fresh Produce,4.56,3,0.68,14.36,10/08/2025,21:55:08,Credit Card,13.68,0.09,1.23,6.2
INV-102834,D,Bradford,Member,Female,Household,8.76,4,1.75,36.79,06/11/2025,13:37:10,Credit Card,35.04,0.18,6.31,5.6
INV-102835,C,Leeds,Normal,Female,Personal Care,4.36,8,1.74,36.62,15/09/2025,12:33:20,Debit Card,34.88,0.2,6.98,5.1
INV-102836,D,Bradford,Member,Male,Fresh Produce,1.4,5,0.35,7.35,14/04/2025,21:52:08,Debit Card,7.0,0.09,0.63,8.0
INV-102837,A,Manchester,Normal,Female,Beverages,14.28,5,3.57,74.97,17/08/2025,14:34:49,Cash,71.4,0.12,8.57,5.5
INV-102838,A,Manchester,Member,Male,Bakery,1.81,3,0.27,5.7,06/11/2025,11:44:50,Debit Card,5.43,0.1,0.54,6.2
INV-102839,B,Salford,Normal,Male,Frozen Foods,14.25,2,1.43,29.93,19/10/2025,16:53:31,Credit Card,28.5,0.11,3.14,6.3
INV-102840,D,Bradford,Member,Male,Bakery,7.67,1,0.38,8.05,25/08/2025,20:01:28,Credit Card,7.67,0.1,0.77,4.9
INV-102841,A,Manchester,Normal,Female,Dairy & Eggs,7.4,2,0.74,15.54,28/05/2025,08:05:13,Debit Card,14.8,0.08,1.18,6.9
INV-102842,D,Bradford,Member,Male,Bakery,3.72,2,0.37,7.81,25/12/2025,18:40:48,Credit Card,7.44,0.1,0.74,6.3
INV-102843,C,Leeds,Member,Male,Bakery,5.15,1,0.26,5.41,10/11/2025,18:20:38,Debit Card,5.15,0.1,0.52,6.2
INV-102844,B,Salford,Member,Male,Household,17.25,1,0.86,18.11,08/05/2025,17:30:54,Credit Card,17.25,0.18,3.1,8.0
INV-102845,B,Salford,Normal,Male,Snacks,5.31,3,0.8,16.73,23/08/2025,17:14:18,Debit Card,15.93,0.15,2.39,6.2
INV-102846,D,Bradford,Member,Female,Beverages,4.25,5,1.06,22.31,24/12/2025,09:44:44,Mobile Wallet,21.25,0.12,2.55,6.8
INV-102847,A,Manchester,Member,Male,Personal Care,23.26,4,4.65,97.69,24/12/2025,15:55:37,Debit Card,93.04,0.2,18.61,7.8
INV-102848,A,Manchester,Normal,Female,Frozen Foods,6.92,5,1.73,36.33,22/03/2025,13:40:37,Cash,34.6,0.11,3.81,5.2
INV-102849,C,Leeds,Normal,Male,Personal Care,22.03,6,6.61,138.79,08/12/2025,18:45:51,Cash,132.18,0.2,26.44,4.4
INV-102850,A,Manchester,Member,Female,Frozen Foods,10.94,5,2.74,57.44,10/09/2025,11:26:55,Credit Card,54.7,0.11,6.02,7.1
INV-102851,D,Bradford,Member,Female,Personal Care,21.2,7,7.42,155.82,08/07/2025,14:47:40,Debit Card,148.4,0.2,29.68,8.1
INV-102852,A,Manchester,Member,Female,Bakery,7.64,5,1.91,40.11,16/09/2025,12:08:21,Debit Card,38.2,0.1,3.82,9.8
INV-102853,C,Leeds,Member,Male,Baby Products,13.51,1,0.68,14.19,19/08/2025,15:34:23,Credit Card,13.51,0.16,2.16,5.2
INV-102854,B,Salford,Member,Male,Household,7.72,3,1.16,24.32,17/04/2025,17:44:36,Cash,23.16,0.18,4.17,6.5
INV-102855,A,Manchester,Member,Male,Frozen Foods,8.25,10,4.12,86.62,14/01/2025,14:51:45,Credit Card,82.5,0.11,9.07,7.6
INV-102856,A,Manchester,Normal,Male,Dairy & Eggs,5.64,2,0.56,11.84,15/07/2025,21:57:22,Credit Card,11.28,0.08,0.9,6.5
INV-102857,C,Leeds,Normal,Male,Health & Wellness,24.98,8,9.99,209.83,10/04/2025,15:04:51,Debit Card,199.84,0.22,43.96,6.4
INV-102858,D,Bradford,Member,Female,Snacks,2.64,7,0.92,19.4,06/01/2025,20:53:19,Cash,18.48,0.15,2.77,5.7
INV-102859,C,Leeds,Normal,Female,Personal Care,18.02,7,6.31,132.45,30/12/2025,18:58:04,Credit Card,126.14,0.2,25.23,6.5
INV-102860,B,Salford,Normal,Male,Baby Products,16.91,6,5.07,106.53,10/12/2025,16:35:28,Debit Card,101.46,0.16,16.23,6.2
INV-102861,D,Bradford,Member,Male,Fresh Produce,8.33,4,1.67,34.99,25/08/2025,14:40:38,Debit Card,33.32,0.09,3.0,6.5
INV-102862,A,Manchester,Normal,Female,Dairy & Eggs,2.78,4,0.56,11.68,08/10/2025,14:24:41,Credit Card,11.12,0.08,0.89,5.8
INV-102863,B,Salford,Normal,Male,Bakery,1.44,1,0.07,1.51,13/03/2025,08:24:49,Cash,1.44,0.1,0.14,6.8
INV-102864,D,Bradford,Member,Male,Personal Care,12.63,6,3.79,79.57,24/03/2025,13:39:47,Cash,75.78,0.2,15.16,6.7
INV-102865,B,Salford,Member,Female,Dairy & Eggs,3.09,8,1.24,25.96,07/11/2025,21:08:19,Cash,24.72,0.08,1.98,4.7
INV-102866,A,Manchester,Normal,Female,Beverages,4.08,3,0.61,12.85,31/05/2025,15:14:25,Mobile Wallet,12.24,0.12,1.47,5.4
INV-102867,A,Manchester,Member,Male,Fresh Produce,4.38,10,2.19,45.99,28/03/2025,19:18:30,Mobile Wallet,43.8,0.09,3.94,7.3
INV-102868,A,Manchester,Member,Female,Baby Products,22.29,4,4.46,93.62,13/12/2025,17:08:13,Mobile Wallet,89.16,0.16,14.27,6.5
INV-102869,C,Leeds,Normal,Female,Household,4.09,9,1.84,38.65,14/08/2025,09:44:26,Credit Card,36.81,0.18,6.63,6.1
INV-102870,C,Leeds,Normal,Female,Health & Wellness,6.44,3,0.97,20.29,21/04/2025,18:34:18,Credit Card,19.32,0.22,4.25,5.6
INV-102871,A,Manchester,Member,Female,Bakery,6.29,1,0.31,6.6,15/08/2025,18:16:48,Debit Card,6.29,0.1,0.63,6.1
INV-102872,A,Manchester,Member,Female,Fresh Produce,2.67,5,0.67,14.02,19/07/2025,17:46:55,Credit Card,13.35,0.09,1.2,7.0
INV-102873,C,Leeds,Normal,Male,Beverages,13.56,5,3.39,71.19,27/01/2025,13:16:36,Mobile Wallet,67.8,0.12,8.14,5.2
INV-102874,A,Manchester,Normal,Female,Baby Products,35.63,4,7.13,149.65,13/07/2025,14:55:41,Debit Card,142.52,0.16,22.8,7.7
INV-102875,B,Salford,Member,Female,Bakery,10.41,5,2.6,54.65,11/07/2025,21:32:55,Credit Card,52.05,0.1,5.21,5.2
INV-102876,B,Salford,Member,Female,Fresh Produce,4.13,4,0.83,17.35,16/02/2025,12:39:12,Debit Card,16.52,0.09,1.49,7.0
INV-102877,A,Manchester,Normal,Male,Dairy & Eggs,1.13,9,0.51,10.68,15/01/2025,16:41:58,Debit Card,10.17,0.08,0.81,7.1
INV-102878,A,Manchester,Member,Male,Beverages,3.63,9,1.63,34.3,09/04/2025,17:43:08,Debit Card,32.67,0.12,3.92,8.5
INV-102879,A,Manchester,Normal,Female,Dairy & Eggs,8.0,11,4.4,92.4,19/02/2025,19:53:25,Credit Card,88.0,0.08,7.04,5.4
INV-102880,B,Salford,Member,Female,Bakery,5.99,6,1.8,37.74,23/01/2025,17:32:15,Debit Card,35.94,0.1,3.59,6.0
INV-102881,D,Bradford,Member,Female,Snacks,4.38,2,0.44,9.2,17/06/2025,10:47:37,Credit Card,8.76,0.15,1.31,6.8
INV-102882,C,Leeds,Member,Female,Beverages,3.97,3,0.6,12.51,16/11/2025,16:12:32,Debit Card,11.91,0.12,1.43,7.4
INV-102883,B,Salford,Member,Male,Health & Wellness,11.33,1,0.57,11.9,08/08/2025,16:05:18,Cash,11.33,0.22,2.49,6.6
INV-102884,A,Manchester,Normal,Female,Dairy & Eggs,4.65,4,0.93,19.53,20/04/2025,19:41:26,Debit Card,18.6,0.08,1.49,6.3
INV-102885,A,Manchester,Normal,Male,Personal Care,16.38,10,8.19,171.99,15/06/2025,20:09:11,Mobile Wallet,163.8,0.2,32.76,6.5
INV-102886,B,Salford,Member,Female,Fresh Produce,3.71,7,1.3,27.27,25/07/2025,18:09:49,Credit Card,25.97,0.09,2.34,6.0
INV-102887,C,Leeds,Member,Female,Bakery,8.03,9,3.61,75.88,19/07/2025,11:40:41,Mobile Wallet,72.27,0.1,7.23,8.1
INV-102888,B,Salford,Member,Male,Fresh Produce,6.66,2,0.67,13.99,23/04/2025,18:42:12,Debit Card,13.32,0.09,1.2,5.7
INV-102889,A,Manchester,Member,Male,Personal Care,27.26,5,6.82,143.12,29/11/2025,19:12:40,Debit Card,136.3,0.2,27.26,7.2
INV-102890,C,Leeds,Member,Female,Baby Products,29.05,1,1.45,30.5,04/02/2025,12:38:02,Debit Card,29.05,0.16,4.65,6.2
INV-102891,B,Salford,Member,Male,Personal Care,18.33,13,11.91,250.2,04/06/2025,14:10:11,Mobile Wallet,238.29,0.2,47.66,7.8
INV-102892,D,Bradford,Normal,Female,Personal Care,10.1,1,0.51,10.61,31/12/2025,21:09:28,Debit Card,10.1,0.2,2.02,6.9
INV-102893,B,Salford,Member,Male,Health & Wellness,22.7,1,1.14,23.84,18/02/2025,15:18:34,Credit Card,22.7,0.22,4.99,8.2
INV-102894,C,Leeds,Member,Male,Baby Products,33.19,2,3.32,69.7,14/12/2025,19:39:04,Debit Card,66.38,0.16,10.62,7.5
INV-102895,B,Salford,Member,Male,Bakery,1.26,2,0.13,2.65,31/03/2025,16:40:48,Cash,2.52,0.1,0.25,7.6
INV-102896,C,Leeds,Member,Male,Household,7.05,4,1.41,29.61,04/02/2025,19:22:04,Debit Card,28.2,0.18,5.08,7.8
INV-102897,C,Leeds,Member,Female,Snacks,3.93,5,0.98,20.63,08/11/2025,13:50:47,Mobile Wallet,19.65,0.15,2.95,6.5
INV-102898,D,Bradford,Normal,Male,Household,7.54,4,1.51,31.67,19/09/2025,18:43:54,Credit Card,30.16,0.18,5.43,7.2
INV-102899,B,Salford,Normal,Female,Snacks,6.47,2,0.65,13.59,30/04/2025,16:41:36,Debit Card,12.94,0.15,1.94,7.2
INV-102900,A,Manchester,Member,Female,Household,14.57,5,3.64,76.49,08/06/2025,18:37:15,Debit Card,72.85,0.18,13.11,8.6
INV-102901,B,Salford,Member,Male,Snacks,0.77,4,0.15,3.23,05/05/2025,12:03:50,Debit Card,3.08,0.15,0.46,6.2
INV-102902,A,Manchester,Member,Female,Personal Care,10.2,11,5.61,117.81,12/03/2025,14:17:03,Debit Card,112.2,0.2,22.44,7.9
INV-102903,C,Leeds,Normal,Male,Beverages,7.8,6,2.34,49.14,01/06/2025,13:48:30,Credit Card,46.8,0.12,5.62,9.3
INV-102904,B,Salford,Member,Female,Beverages,4.3,10,2.15,45.15,12/07/2025,12:22:43,Cash,43.0,0.12,5.16,7.7
INV-102905,B,Salford,Normal,Female,Health & Wellness,33.73,3,5.06,106.25,02/05/2025,15:59:33,Debit Card,101.19,0.22,22.26,7.0
INV-102906,D,Bradford,Member,Male,Bakery,4.8,8,1.92,40.32,10/03/2025,14:23:40,Credit Card,38.4,0.1,3.84,7.6
INV-102907,C,Leeds,Member,Male,Fresh Produce,3.36,3,0.5,10.58,26/11/2025,14:30:42,Cash,10.08,0.09,0.91,5.7
INV-102908,A,Manchester,Normal,Male,Snacks,5.35,11,2.94,61.79,28/11/2025,17:59:36,Credit Card,58.85,0.15,8.83,7.0
INV-102909,C,Leeds,Normal,Female,Baby Products,27.03,8,10.81,227.05,28/04/2025,13:16:39,Credit Card,216.24,0.16,34.6,4.6
INV-102910,C,Leeds,Member,Male,Personal Care,4.12,13,2.68,56.24,05/05/2025,15:31:49,Debit Card,53.56,0.2,10.71,6.9
INV-102911,B,Salford,Normal,Female,Fresh Produce,7.4,5,1.85,38.85,07/12/2025,11:02:53,Credit Card,37.0,0.09,3.33,5.6
INV-102912,B,Salford,Member,Female,Snacks,4.27,3,0.64,13.45,08/11/2025,12:35:57,Debit Card,12.81,0.15,1.92,6.8
INV-102913,D,Bradford,Member,Male,Frozen Foods,11.22,7,3.93,82.47,04/04/2025,08:18:14,Credit Card,78.54,0.11,8.64,6.8
INV-102914,D,Bradford,Normal,Female,Household,15.53,3,2.33,48.92,03/02/2025,12:29:16,Credit Card,46.59,0.18,8.39,6.7
INV-102915,D,Bradford,Member,Female,Household,9.93,2,0.99,20.85,09/04/2025,16:13:36,Debit Card,19.86,0.18,3.57,6.7
INV-102916,A,Manchester,Member,Female,Frozen Foods,4.22,5,1.06,22.16,15/04/2025,20:54:41,Debit Card,21.1,0.11,2.32,7.0
INV-102917,B,Salford,Member,Female,Fresh Produce,10.58,8,4.23,88.87,30/03/2025,18:36:53,Debit Card,84.64,0.09,7.62,7.2
INV-102918,B,Salford,Normal,Female,Health & Wellness,6.88,4,1.38,28.9,17/09/2025,19:53:58,Credit Card,27.52,0.22,6.05,8.9
INV-102919,A,Manchester,Member,Male,Health & Wellness,11.69,3,1.75,36.82,28/08/2025,16:35:22,Debit Card,35.07,0.22,7.72,5.8
INV-102920,C,Leeds,Member,Female,Health & Wellness,33.43,5,8.36,175.51,12/04/2025,15:15:37,Mobile Wallet,167.15,0.22,36.77,8.8
INV-102921,B,Salford,Normal,Male,Dairy & Eggs,2.66,5,0.67,13.97,01/04/2025,17:03:07,Debit Card,13.3,0.08,1.06,6.4
INV-102922,B,Salford,Normal,Male,Beverages,8.76,9,3.94,82.78,27/05/2025,18:50:12,Credit Card,78.84,0.12,9.46,6.5
INV-102923,D,Bradford,Member,Female,Baby Products,28.37,3,4.26,89.37,20/05/2025,16:36:32,Credit Card,85.11,0.16,13.62,8.9
INV-102924,D,Bradford,Normal,Female,Bakery,9.82,1,0.49,10.31,04/07/2025,16:24:19,Debit Card,9.82,0.1,0.98,6.5
INV-102925,D,Bradford,Member,Male,Dairy & Eggs,7.11,11,3.91,82.12,27/03/2025,21:30:34,Cash,78.21,0.08,6.26,7.9
INV-102926,D,Bradford,Member,Male,Fresh Produce,12.01,4,2.4,50.44,05/08/2025,17:38:02,Debit Card,48.04,0.09,4.32,6.0
INV-102927,D,Bradford,Member,Female,Frozen Foods,9.4,2,0.94,19.74,04/09/2025,13:36:24,Credit Card,18.8,0.11,2.07,7.5
INV-102928,A,Manchester,Member,Male,Frozen Foods,9.06,1,0.45,9.51,07/08/2025,14:22:06,Credit Card,9.06,0.11,1.0,5.8
INV-102929,A,Manchester,Normal,Male,Baby Products,20.82,1,1.04,21.86,01/11/2025,20:48:24,Debit Card,20.82,0.16,3.33,4.9
INV-102930,B,Salford,Normal,Female,Dairy & Eggs,4.39,6,1.32,27.66,12/05/2025,14:27:43,Mobile Wallet,26.34,0.08,2.11,8.0
INV-102931,D,Bradford,Member,Male,Household,6.82,1,0.34,7.16,06/06/2025,15:21:35,Debit Card,6.82,0.18,1.23,7.3
INV-102932,D,Bradford,Member,Male,Bakery,1.55,2,0.16,3.26,12/07/2025,21:55:44,Credit Card,3.1,0.1,0.31,7.8
INV-102933,D,Bradford,Normal,Female,Dairy & Eggs,1.64,3,0.25,5.17,20/06/2025,18:29:12,Credit Card,4.92,0.08,0.39,5.2
INV-102934,B,Salford,Member,Male,Frozen Foods,12.73,3,1.91,40.1,11/04/2025,14:18:42,Debit Card,38.19,0.11,4.2,8.4
INV-102935,B,Salford,Member,Female,Baby Products,29.38,2,2.94,61.7,03/01/2025,17:12:44,Mobile Wallet,58.76,0.16,9.4,7.1
